	KO30Cr1	KO30Cr2	KO20Cr1	KO20Cr2	WT30Cr1	WT30Cr2	WT20Cr1	WT20Cr2
YNR052C	861.0	1175.0	1098.0	876.0	1971.0	1831.0	1008.0	1175.0
YNR053C	5026.0	5673.0	9668.0	7313.0	5834.0	5287.0	6448.0	6504.0
YNR054C	1097.0	1095.0	1344.0	1272.0	1503.0	1336.0	1093.0	1021.0
YNR055C	915.0	1195.0	1305.0	1118.0	1979.0	1607.0	961.0	1091.0
YNR057C	63.0	84.0	39.0	41.0	182.0	151.0	21.0	35.0
YNR059W	149.0	178.0	256.0	206.0	250.0	221.0	256.0	264.0
YNR061C	610.0	931.0	1307.0	1087.0	1148.0	1080.0	655.0	1131.0
YNR063W	248.0	333.0	399.0	237.0	314.0	255.0	337.0	235.0
YNR066C	112.0	173.0	196.0	225.0	115.0	94.0	158.0	182.0
YNR067C	3085.0	4189.0	2697.0	2675.0	5161.0	3980.0	2596.0	2842.0
YNR074C	308.0	415.0	608.0	489.0	768.0	624.0	414.0	536.0
YNR075W	148.0	207.0	278.0	211.0	250.0	187.0	155.0	143.0
YOL001W	244.0	364.0	399.0	300.0	458.0	466.0	367.0	381.0
YOL002C	519.0	724.0	1435.0	1359.0	1506.0	1296.0	753.0	1074.0
YOL003C	413.0	529.0	479.0	408.0	608.0	542.0	445.0	473.0
YOL004W	7257.0	9771.0	8804.0	6939.0	13554.0	11808.0	7712.0	7972.0
YOL005C	1559.0	1741.0	1985.0	1401.0	2649.0	2590.0	1854.0	1861.0
YOL006C	2828.0	3436.0	2863.0	2865.0	5961.0	4985.0	2771.0	2639.0
YOL007C	1228.0	1261.0	959.0	881.0	1334.0	1098.0	981.0	1018.0
YOL008W	188.0	255.0	271.0	240.0	226.0	279.0	183.0	210.0
YOL009C	264.0	317.0	309.0	311.0	427.0	339.0	244.0	227.0
YOL010W	1087.0	1219.0	1420.0	1425.0	1938.0	1831.0	956.0	1009.0
YOL011W	840.0	1181.0	1110.0	1141.0	1313.0	1107.0	818.0	874.0
YOL012C	295.0	466.0	331.0	348.0	1525.0	1342.0	254.0	424.0
YOL013C	767.0	882.0	869.0	769.0	1069.0	840.0	1080.0	927.0
YOL016C	1013.0	1242.0	1865.0	1483.0	1205.0	981.0	1902.0	1538.0
YOL017W	452.0	628.0	602.0	513.0	1022.0	876.0	556.0	570.0
YOL018C	1260.0	1432.0	2082.0	1731.0	1723.0	1493.0	2048.0	1678.0
YOL019W	1010.0	1113.0	956.0	949.0	1779.0	1635.0	963.0	960.0
YOL020W	570.0	882.0	856.0	746.0	1633.0	1365.0	600.0	739.0
YOL021C	3390.0	4024.0	7073.0	5637.0	4627.0	4273.0	4490.0	4281.0
YOL022C	2220.0	2475.0	2699.0	2229.0	2953.0	2579.0	2656.0	2338.0
YOL023W	415.0	534.0	524.0	582.0	663.0	583.0	648.0	550.0
YOL025W	372.0	489.0	358.0	358.0	462.0	349.0	375.0	372.0
YOL026C	700.0	785.0	632.0	553.0	1068.0	959.0	616.0	676.0
YOL027C	2875.0	3524.0	3824.0	3680.0	4592.0	3929.0	3811.0	3729.0
YOL028C	230.0	341.0	396.0	319.0	1052.0	951.0	392.0	419.0
YOL030W	1109.0	1640.0	1542.0	1280.0	2198.0	2011.0	879.0	1435.0
YOL031C	786.0	1001.0	940.0	740.0	1553.0	1366.0	1175.0	1182.0
YOL032W	165.0	192.0	121.0	137.0	447.0	417.0	136.0	196.0
YOL033W	412.0	475.0	425.0	343.0	648.0	598.0	485.0	501.0
YOL034W	911.0	1195.0	1254.0	1126.0	1565.0	1196.0	1248.0	1122.0
YOL036W	1303.0	1497.0	1582.0	1311.0	2729.0	2537.0	1545.0	1533.0
YOL038W	3225.0	4008.0	4640.0	3534.0	5472.0	5505.0	3951.0	4294.0
YOL039W	43686.0	47599.0	49017.0	43120.0	57835.0	53968.0	37791.0	34879.0
YOL040C	42586.0	51815.0	64994.0	45076.0	42278.0	45854.0	47522.0	57103.0
YOL041C	2524.0	3435.0	3378.0	3502.0	4635.0	4154.0	2966.0	3425.0
YOL042W	550.0	679.0	863.0	788.0	762.0	678.0	632.0	684.0
YOL043C	263.0	333.0	450.0	367.0	325.0	254.0	570.0	360.0
YOL044W	162.0	168.0	214.0	186.0	187.0	159.0	293.0	280.0
YOL045W	1505.0	1841.0	2749.0	1828.0	2382.0	1848.0	2857.0	2453.0
YOL048C	474.0	607.0	535.0	543.0	417.0	387.0	483.0	522.0
YOL049W	2475.0	3199.0	2841.0	2553.0	4569.0	3785.0	2355.0	2541.0
YOL051W	1938.0	2377.0	2232.0	1857.0	4331.0	3640.0	2151.0	2061.0
YOL052C	559.0	871.0	724.0	535.0	1141.0	1017.0	532.0	758.0
YOL052C-A	282.0	460.0	212.0	165.0	289.0	343.0	150.0	232.0
YOL053W	448.0	528.0	657.0	424.0	660.0	596.0	662.0	656.0
YOL054W	689.0	773.0	991.0	894.0	1171.0	1039.0	722.0	761.0
YOL055C	222.0	267.0	188.0	182.0	382.0	338.0	212.0	243.0
YOL056W	514.0	609.0	805.0	622.0	912.0	780.0	1134.0	1085.0
YOL057W	3067.0	3835.0	2916.0	2634.0	3744.0	3436.0	3203.0	2903.0
YOL058W	334.0	391.0	167.0	126.0	2331.0	2015.0	2341.0	3463.0
YOL059W	1361.0	1782.0	1793.0	1535.0	2804.0	2530.0	2065.0	2566.0
YOL060C	796.0	938.0	856.0	763.0	1298.0	1112.0	1078.0	958.0
YOL061W	1747.0	2415.0	3191.0	2899.0	3553.0	3190.0	1620.0	2284.0
YOL062C	767.0	1019.0	1430.0	1163.0	1535.0	1244.0	1136.0	1103.0
YOL063C	788.0	1070.0	1067.0	900.0	1420.0	1135.0	845.0	793.0
YOL064C	586.0	721.0	863.0	704.0	739.0	748.0	1352.0	1321.0
YOL065C	333.0	389.0	546.0	435.0	462.0	354.0	502.0	523.0
YOL066C	1024.0	1386.0	1428.0	1070.0	1702.0	1472.0	1106.0	1122.0
YOL067C	655.0	815.0	1190.0	785.0	917.0	772.0	902.0	625.0
YOL068C	1058.0	1450.0	1664.0	1832.0	2790.0	2688.0	1267.0	1253.0
YOL069W	1177.0	1407.0	1464.0	1164.0	1312.0	1114.0	1112.0	1073.0
YOL070C	2225.0	2633.0	2438.0	1997.0	4496.0	4144.0	2475.0	2344.0
YOL071W	756.0	945.0	1221.0	725.0	911.0	816.0	1479.0	1218.0
YOL072W	598.0	636.0	641.0	642.0	638.0	591.0	428.0	449.0
YOL073C	805.0	977.0	1203.0	1066.0	1147.0	1135.0	923.0	872.0
YOL075C	476.0	604.0	817.0	676.0	989.0	798.0	609.0	662.0
YOL076W	2402.0	3103.0	2694.0	2830.0	3483.0	2786.0	1850.0	2129.0
YOL077C	4374.0	5256.0	7095.0	5781.0	4020.0	3758.0	5075.0	4900.0
YOL077W-A	2336.0	2660.0	2399.0	1998.0	3485.0	3732.0	1477.0	1296.0
YOL078W	1229.0	1541.0	1543.0	1559.0	1862.0	1518.0	1256.0	1043.0
YOL080C	623.0	811.0	1210.0	821.0	1558.0	1610.0	1017.0	1179.0
YOL081W	3456.0	4833.0	4087.0	3563.0	6169.0	4682.0	3996.0	3435.0
YOL082W	1591.0	1739.0	1593.0	1277.0	1645.0	1327.0	1989.0	1650.0
YOL083W	223.0	268.0	299.0	309.0	442.0	367.0	379.0	331.0
YOL084W	291.0	405.0	101.0	119.0	273.0	227.0	78.0	60.0
YOL086C	41547.0	66783.0	31293.0	27068.0	142402.0	145199.0	73683.0	104343.0
YOL086W-A	536.0	764.0	703.0	475.0	663.0	613.0	511.0	675.0
YOL087C	1298.0	1764.0	1968.0	1842.0	2182.0	1831.0	2054.0	2026.0
YOL088C	965.0	1381.0	923.0	949.0	2316.0	1892.0	821.0	958.0
YOL089C	976.0	1220.0	1211.0	1219.0	1390.0	1128.0	1146.0	992.0
YOL090W	2058.0	2466.0	2261.0	2154.0	3318.0	2854.0	2080.0	2318.0
YOL092W	439.0	561.0	902.0	745.0	1469.0	1446.0	478.0	694.0
YOL093W	687.0	723.0	959.0	799.0	983.0	896.0	691.0	701.0
YOL094C	529.0	643.0	637.0	570.0	773.0	725.0	385.0	590.0
YOL095C	363.0	430.0	430.0	457.0	482.0	394.0	410.0	361.0
YOL096C	559.0	681.0	702.0	738.0	628.0	582.0	692.0	613.0
YOL097C	3355.0	4009.0	3882.0	3429.0	5127.0	4511.0	3334.0	3449.0
YOL098C	2567.0	3274.0	3686.0	3483.0	3301.0	2637.0	2837.0	3186.0
YOL100W	974.0	1246.0	940.0	926.0	2074.0	1705.0	1140.0	1108.0
YOL101C	89.0	138.0	49.0	40.0	346.0	297.0	40.0	50.0
YOL102C	165.0	224.0	174.0	171.0	301.0	308.0	164.0	211.0
YOL103W	2092.0	3140.0	4421.0	3941.0	6144.0	4982.0	2868.0	3693.0
YOL105C	110.0	158.0	254.0	205.0	213.0	156.0	131.0	143.0
YOL107W	583.0	692.0	544.0	408.0	722.0	556.0	507.0	470.0
YOL108C	510.0	695.0	626.0	650.0	934.0	881.0	577.0	546.0
YOL109W	24887.0	34754.0	24598.0	18203.0	51076.0	48271.0	19706.0	21757.0
YOL110W	298.0	298.0	217.0	336.0	410.0	340.0	174.0	104.0
YOL111C	460.0	550.0	318.0	281.0	1136.0	1208.0	425.0	440.0
YOL112W	548.0	678.0	868.0	751.0	1061.0	898.0	867.0	971.0
YOL113W	597.0	742.0	715.0	773.0	1334.0	1045.0	654.0	681.0
YOL114C	140.0	169.0	209.0	198.0	139.0	116.0	127.0	148.0
YOL115W	1263.0	1633.0	1906.0	1625.0	3290.0	3063.0	1461.0	1484.0
YOL116W	396.0	485.0	413.0	438.0	726.0	481.0	386.0	382.0
YOL117W	526.0	713.0	438.0	462.0	882.0	660.0	398.0	412.0
YOL119C	211.0	256.0	370.0	309.0	374.0	300.0	300.0	324.0
YOL120C	12942.0	20149.0	17128.0	16523.0	21729.0	22464.0	10959.0	22023.0
YOL121C	6912.0	7459.0	6173.0	7113.0	5825.0	5766.0	4178.0	4674.0
YOL122C	1100.0	1410.0	1348.0	1112.0	1691.0	1549.0	1153.0	1249.0
YOL123W	3187.0	4096.0	5086.0	4289.0	9408.0	8587.0	4525.0	5931.0
YOL124C	694.0	871.0	948.0	790.0	1792.0	1610.0	783.0	882.0
YOL125W	497.0	639.0	940.0	847.0	1238.0	1041.0	546.0	804.0
YOL126C	1200.0	1428.0	1225.0	1083.0	2027.0	1736.0	1127.0	1295.0
YOL127W	43318.0	58046.0	64274.0	41796.0	14807.0	14246.0	42629.0	54048.0
YOL128C	142.0	185.0	152.0	147.0	263.0	247.0	141.0	163.0
YOL129W	594.0	851.0	843.0	815.0	1202.0	1120.0	552.0	992.0
YOL130W	1167.0	1388.0	1932.0	1530.0	2577.0	2339.0	2017.0	1961.0
YOL133W	907.0	938.0	1700.0	1617.0	1217.0	1202.0	847.0	923.0
YOL135C	614.0	746.0	620.0	518.0	1119.0	1151.0	510.0	437.0
YOL136C	415.0	578.0	458.0	460.0	594.0	507.0	334.0	364.0
YOL137W	869.0	1184.0	1925.0	1119.0	998.0	793.0	861.0	1031.0
YOL138C	743.0	1006.0	1169.0	974.0	1859.0	1508.0	968.0	798.0
YOL139C	5015.0	6797.0	7767.0	6773.0	6529.0	5947.0	5135.0	6320.0
YOL140W	585.0	848.0	602.0	515.0	715.0	645.0	417.0	534.0
YOL141W	360.0	398.0	415.0	607.0	434.0	381.0	312.0	265.0
YOL142W	976.0	1112.0	1666.0	1331.0	1505.0	1291.0	1395.0	1465.0
YOL143C	4874.0	5894.0	4452.0	4417.0	7501.0	7253.0	4878.0	5803.0
YOL144W	1001.0	1135.0	2003.0	1701.0	1484.0	1329.0	1168.0	1154.0
YOL145C	3241.0	4282.0	4421.0	4001.0	6198.0	4877.0	3680.0	3820.0
YOL146W	625.0	863.0	819.0	668.0	984.0	934.0	779.0	965.0
YOL147C	330.0	379.0	579.0	510.0	532.0	470.0	458.0	640.0
YOL148C	1017.0	1255.0	1211.0	968.0	2430.0	2226.0	903.0	1003.0
YOL149W	988.0	1128.0	1290.0	1141.0	1306.0	1168.0	1111.0	1038.0
YOL151W	457.0	560.0	906.0	897.0	716.0	770.0	660.0	770.0
YOL152W	7.0	6.0	10.0	3.0	26.0	23.0	2.0	8.0
YOL154W	27.0	52.0	24.0	43.0	59.0	44.0	33.0	144.0
YOL155C	416.0	545.0	431.0	426.0	402.0	319.0	193.0	187.0
YOL158C	551.0	452.0	1465.0	1245.0	1792.0	1023.0	1726.0	1975.0
YOL159C	112.0	124.0	129.0	128.0	233.0	174.0	89.0	100.0
YOL159C-A	71.0	122.0	151.0	47.0	62.0	80.0	65.0	48.0
YOL164W	251.0	288.0	300.0	257.0	272.0	220.0	250.0	262.0
YOR001W	2109.0	2727.0	3957.0	3765.0	3816.0	3449.0	2273.0	2743.0
YOR002W	657.0	937.0	935.0	937.0	1110.0	919.0	797.0	1041.0
YOR003W	158.0	191.0	214.0	167.0	237.0	245.0	172.0	189.0
YOR004W	990.0	1142.0	2031.0	1745.0	1449.0	1617.0	1372.0	1265.0
YOR005C	524.0	673.0	678.0	662.0	692.0	574.0	642.0	583.0
YOR006C	668.0	875.0	1092.0	800.0	1224.0	1072.0	841.0	814.0
YOR007C	6461.0	7458.0	8692.0	9239.0	12782.0	11626.0	7403.0	7759.0
YOR008C	1245.0	1588.0	1852.0	1441.0	3222.0	2837.0	1489.0	1577.0
YOR011W	367.0	468.0	588.0	590.0	603.0	434.0	638.0	603.0
YOR012W	20.0	25.0	49.0	30.0	27.0	11.0	33.0	32.0
YOR014W	2916.0	3693.0	3428.0	3111.0	3950.0	3412.0	3044.0	3191.0
YOR016C	729.0	1042.0	1241.0	1018.0	1201.0	1025.0	757.0	900.0
YOR017W	1102.0	1370.0	1442.0	1156.0	2013.0	1563.0	1253.0	993.0
YOR018W	676.0	832.0	1008.0	871.0	1034.0	749.0	861.0	853.0
YOR020C	777.0	1067.0	463.0	704.0	1183.0	1275.0	457.0	884.0
YOR020W-A	1644.0	1761.0	2338.0	1429.0	1716.0	1671.0	2892.0	2166.0
YOR021C	2424.0	3015.0	3827.0	3737.0	3317.0	3063.0	2784.0	3176.0
YOR022C	471.0	611.0	512.0	548.0	679.0	470.0	538.0	415.0
YOR023C	404.0	419.0	395.0	332.0	641.0	490.0	401.0	288.0
YOR025W	2320.0	2798.0	3141.0	2164.0	2982.0	2567.0	2594.0	2074.0
YOR026W	218.0	235.0	304.0	172.0	332.0	272.0	273.0	294.0
YOR027W	7714.0	10614.0	6471.0	5830.0	22971.0	21982.0	11336.0	14069.0
YOR028C	387.0	514.0	353.0	458.0	707.0	566.0	146.0	157.0
YOR030W	413.0	548.0	579.0	647.0	827.0	690.0	422.0	448.0
YOR032C	102.0	130.0	401.0	365.0	136.0	129.0	233.0	209.0
YOR033C	951.0	1128.0	1288.0	1220.0	1442.0	1091.0	979.0	951.0
YOR034C	495.0	724.0	718.0	544.0	796.0	604.0	538.0	667.0
YOR035C	1040.0	1383.0	1384.0	1313.0	1319.0	1085.0	1282.0	1286.0
YOR036W	349.0	492.0	771.0	904.0	860.0	876.0	477.0	599.0
YOR037W	299.0	387.0	333.0	298.0	518.0	400.0	303.0	305.0
YOR038C	809.0	1003.0	988.0	800.0	1278.0	1081.0	825.0	829.0
YOR039W	941.0	1202.0	1203.0	1072.0	1103.0	1022.0	839.0	1296.0
YOR040W	250.0	296.0	143.0	137.0	435.0	440.0	283.0	244.0
YOR042W	3760.0	4612.0	4991.0	3642.0	6241.0	6800.0	5267.0	5265.0
YOR043W	1537.0	2004.0	2449.0	2540.0	3343.0	2988.0	1641.0	1726.0
YOR044W	629.0	691.0	787.0	589.0	577.0	430.0	753.0	568.0
YOR045W	154.0	252.0	311.0	270.0	358.0	302.0	191.0	455.0
YOR046C	5684.0	6232.0	5419.0	6042.0	8219.0	7975.0	4868.0	4271.0
YOR047C	747.0	947.0	1387.0	1060.0	1540.0	1386.0	1051.0	1093.0
YOR048C	3265.0	4101.0	6032.0	5077.0	6604.0	5646.0	4729.0	4533.0
YOR049C	62.0	68.0	72.0	84.0	79.0	63.0	117.0	118.0
YOR051C	2067.0	2497.0	3525.0	3193.0	4292.0	3771.0	2751.0	2999.0
YOR052C	919.0	1063.0	992.0	1176.0	1210.0	1242.0	757.0	697.0
YOR054C	958.0	1262.0	971.0	897.0	1929.0	1518.0	1037.0	1074.0
YOR056C	1724.0	2116.0	2751.0	2565.0	3899.0	3544.0	1780.0	1891.0
YOR057W	1246.0	1575.0	1525.0	1100.0	1915.0	1698.0	1712.0	1491.0
YOR058C	1702.0	2030.0	2197.0	2231.0	2022.0	1723.0	1774.0	1551.0
YOR059C	365.0	447.0	787.0	687.0	739.0	634.0	510.0	518.0
YOR060C	313.0	361.0	556.0	419.0	408.0	363.0	344.0	292.0
YOR061W	2385.0	2839.0	4623.0	2969.0	3356.0	3164.0	3281.0	3618.0
YOR062C	360.0	497.0	516.0	491.0	620.0	549.0	320.0	369.0
YOR063W	37117.0	48834.0	40156.0	37375.0	74842.0	77179.0	37270.0	47649.0
YOR064C	628.0	621.0	656.0	584.0	570.0	524.0	533.0	513.0
YOR065W	1669.0	2092.0	2013.0	1748.0	1750.0	1660.0	1016.0	1157.0
YOR066W	583.0	658.0	629.0	609.0	1023.0	923.0	507.0	463.0
YOR067C	2040.0	2568.0	2858.0	2369.0	3163.0	2736.0	2238.0	2345.0
YOR069W	1248.0	1641.0	1677.0	1436.0	2387.0	2111.0	1436.0	1609.0
YOR070C	433.0	641.0	641.0	500.0	918.0	841.0	467.0	508.0
YOR071C	628.0	893.0	676.0	578.0	647.0	561.0	467.0	477.0
YOR073W	811.0	950.0	1019.0	769.0	1113.0	905.0	990.0	801.0
YOR074C	1056.0	1237.0	1216.0	1148.0	2142.0	1948.0	1108.0	1119.0
YOR075W	693.0	826.0	567.0	631.0	1152.0	1050.0	606.0	534.0
YOR076C	852.0	1197.0	1096.0	1102.0	875.0	770.0	855.0	742.0
YOR077W	232.0	296.0	287.0	253.0	433.0	435.0	249.0	229.0
YOR078W	1371.0	1866.0	2119.0	2146.0	2602.0	2279.0	1519.0	1616.0
YOR079C	196.0	280.0	343.0	359.0	353.0	276.0	277.0	259.0
YOR080W	589.0	862.0	1506.0	1304.0	1189.0	907.0	877.0	930.0
YOR081C	547.0	618.0	573.0	506.0	783.0	671.0	452.0	469.0
YOR083W	153.0	178.0	185.0	167.0	543.0	459.0	119.0	135.0
YOR084W	158.0	209.0	215.0	194.0	301.0	239.0	166.0	204.0
YOR085W	1067.0	1563.0	1490.0	1121.0	1873.0	1561.0	1161.0	1216.0
YOR086C	4976.0	6747.0	6466.0	5986.0	11312.0	9327.0	5486.0	5789.0
YOR087W	1362.0	1669.0	1682.0	1499.0	2201.0	1858.0	1596.0	1681.0
YOR089C	1209.0	1648.0	1962.0	1614.0	3245.0	2936.0	1588.0	1494.0
YOR090C	1510.0	1874.0	1701.0	1376.0	2719.0	2319.0	1605.0	1404.0
YOR091W	2405.0	2848.0	2924.0	2067.0	5350.0	5208.0	2722.0	2760.0
YOR092W	755.0	860.0	773.0	645.0	1265.0	1257.0	1022.0	949.0
YOR093C	1296.0	1817.0	1917.0	1674.0	1864.0	1389.0	1560.0	1576.0
YOR094W	308.0	380.0	459.0	382.0	608.0	539.0	303.0	358.0
YOR095C	1032.0	1152.0	1253.0	1117.0	1605.0	1253.0	1160.0	1352.0
YOR096W	8264.0	11462.0	9712.0	9302.0	10387.0	9566.0	5555.0	9760.0
YOR097C	300.0	406.0	344.0	333.0	389.0	347.0	286.0	374.0
YOR098C	2418.0	3096.0	3297.0	2609.0	5391.0	4629.0	2591.0	2515.0
YOR099W	1914.0	2466.0	2416.0	2601.0	2693.0	2352.0	2062.0	2409.0
YOR101W	1320.0	1696.0	2476.0	1616.0	1935.0	1677.0	1856.0	1922.0
YOR103C	1183.0	1480.0	1298.0	1840.0	1137.0	996.0	751.0	801.0
YOR104W	295.0	376.0	612.0	461.0	528.0	523.0	388.0	431.0
YOR106W	1153.0	1324.0	1359.0	968.0	1833.0	1634.0	1511.0	1122.0
YOR107W	108.0	121.0	195.0	171.0	67.0	41.0	53.0	51.0
YOR108W	1563.0	2167.0	2363.0	1753.0	2996.0	2668.0	2141.0	2563.0
YOR109W	2775.0	3669.0	3394.0	3252.0	5860.0	4973.0	2732.0	3186.0
YOR110W	808.0	1120.0	1085.0	812.0	1843.0	1648.0	908.0	1030.0
YOR111W	327.0	337.0	416.0	361.0	276.0	269.0	429.0	393.0
YOR112W	1095.0	1505.0	1163.0	1009.0	1957.0	1765.0	894.0	1064.0
YOR113W	1024.0	1278.0	1194.0	958.0	1900.0	1627.0	1197.0	1051.0
YOR114W	241.0	289.0	206.0	206.0	374.0	353.0	175.0	182.0
YOR115C	1112.0	1265.0	1159.0	1125.0	782.0	673.0	1088.0	909.0
YOR116C	4030.0	5349.0	6566.0	6148.0	8789.0	7347.0	5398.0	5647.0
YOR117W	5315.0	6484.0	8941.0	7175.0	7789.0	6925.0	7032.0	7512.0
YOR118W	841.0	939.0	935.0	864.0	1809.0	1504.0	1046.0	1161.0
YOR119C	644.0	826.0	1032.0	1031.0	1473.0	1275.0	893.0	928.0
YOR120W	168.0	242.0	171.0	223.0	367.0	429.0	165.0	215.0
YOR122C	3896.0	5163.0	4361.0	3728.0	3221.0	2816.0	3858.0	5073.0
YOR123C	1120.0	1376.0	1459.0	1408.0	2861.0	2210.0	1411.0	1399.0
YOR124C	3891.0	5255.0	3647.0	3663.0	7496.0	5733.0	4149.0	4186.0
YOR125C	860.0	968.0	862.0	846.0	1024.0	947.0	980.0	888.0
YOR126C	471.0	586.0	302.0	388.0	444.0	369.0	330.0	324.0
YOR127W	1959.0	2287.0	2817.0	2904.0	2733.0	2428.0	2598.0	2046.0
YOR128C	1344.0	1672.0	1393.0	1282.0	1830.0	1619.0	2205.0	2393.0
YOR129C	425.0	521.0	536.0	443.0	678.0	597.0	411.0	430.0
YOR130C	276.0	342.0	413.0	220.0	425.0	385.0	699.0	663.0
YOR131C	467.0	554.0	743.0	704.0	990.0	979.0	639.0	620.0
YOR132W	1686.0	2014.0	1779.0	1622.0	2848.0	2650.0	1846.0	1774.0
YOR133W	2161.0	3137.0	2158.0	3320.0	5045.0	4146.0	1392.0	1990.0
YOR134W	21.0	17.0	41.0	36.0	13.0	17.0	12.0	8.0
YOR136W	1631.0	2222.0	2503.0	2314.0	1879.0	1704.0	2859.0	3260.0
YOR137C	264.0	348.0	273.0	299.0	460.0	329.0	256.0	204.0
YOR138C	826.0	1033.0	1171.0	1145.0	1861.0	1751.0	877.0	972.0
YOR140W	331.0	421.0	389.0	394.0	801.0	710.0	363.0	355.0
YOR141C	1720.0	2186.0	1992.0	2064.0	3408.0	2850.0	1916.0	1921.0
YOR142W	1307.0	1762.0	1725.0	1502.0	3275.0	2941.0	1698.0	2280.0
YOR143C	333.0	482.0	662.0	455.0	408.0	339.0	471.0	409.0
YOR144C	409.0	505.0	414.0	417.0	691.0	546.0	375.0	366.0
YOR145C	3140.0	3841.0	6266.0	3832.0	4487.0	4207.0	4446.0	4101.0
YOR147W	746.0	964.0	1013.0	943.0	879.0	716.0	793.0	789.0
YOR148C	335.0	330.0	469.0	580.0	385.0	295.0	388.0	308.0
YOR149C	364.0	471.0	598.0	444.0	442.0	313.0	393.0	452.0
YOR150W	260.0	362.0	385.0	345.0	428.0	361.0	334.0	507.0
YOR151C	7834.0	10200.0	11906.0	10215.0	15030.0	11847.0	10498.0	10166.0
YOR152C	60.0	74.0	56.0	48.0	77.0	83.0	47.0	81.0
YOR153W	11364.0	15501.0	18135.0	14885.0	26207.0	21611.0	26518.0	33562.0
YOR154W	797.0	934.0	1235.0	1030.0	1221.0	917.0	923.0	740.0
YOR155C	511.0	655.0	605.0	549.0	1052.0	966.0	587.0	773.0
YOR156C	345.0	391.0	393.0	349.0	715.0	765.0	362.0	415.0
YOR157C	1969.0	2859.0	3184.0	2520.0	3247.0	3303.0	2160.0	2750.0
YOR158W	659.0	874.0	884.0	794.0	1555.0	1461.0	1024.0	1249.0
YOR159C	320.0	351.0	486.0	383.0	718.0	693.0	377.0	331.0
YOR160W	798.0	1094.0	1111.0	937.0	1350.0	1205.0	733.0	895.0
YOR161C	899.0	1238.0	710.0	524.0	1349.0	1349.0	409.0	499.0
YOR162C	565.0	639.0	669.0	547.0	629.0	528.0	533.0	546.0
YOR163W	537.0	536.0	352.0	465.0	1060.0	997.0	665.0	579.0
YOR164C	4884.0	6219.0	5301.0	4674.0	5987.0	5258.0	4621.0	4793.0
YOR165W	2817.0	3635.0	3704.0	3454.0	4167.0	3522.0	3425.0	3814.0
YOR166C	912.0	1290.0	1215.0	1082.0	1594.0	1286.0	1092.0	1062.0
YOR167C	5715.0	9213.0	3833.0	8432.0	6672.0	6334.0	2349.0	2311.0
YOR168W	7419.0	9107.0	8870.0	7820.0	12222.0	11182.0	8037.0	8990.0
YOR171C	945.0	1177.0	1226.0	1141.0	1374.0	1167.0	918.0	1105.0
YOR172W	803.0	1126.0	1527.0	1283.0	1694.0	1297.0	1395.0	1372.0
YOR173W	863.0	1145.0	539.0	512.0	815.0	872.0	723.0	692.0
YOR174W	651.0	773.0	1045.0	778.0	1281.0	1203.0	884.0	897.0
YOR175C	2888.0	3523.0	2678.0	2370.0	5664.0	4820.0	3387.0	3393.0
YOR176W	1898.0	2689.0	2349.0	1789.0	2829.0	2496.0	1758.0	1960.0
YOR177C	38.0	34.0	18.0	22.0	85.0	75.0	23.0	24.0
YOR178C	38.0	54.0	30.0	36.0	18.0	23.0	30.0	28.0
YOR179C	391.0	447.0	292.0	359.0	531.0	482.0	240.0	261.0
YOR181W	603.0	710.0	788.0	543.0	1072.0	897.0	547.0	593.0
YOR182C	4157.0	7346.0	5695.0	6795.0	14948.0	14177.0	2883.0	5838.0
YOR184W	2404.0	2951.0	2763.0	2003.0	3780.0	3128.0	4893.0	5259.0
YOR185C	690.0	870.0	608.0	514.0	867.0	773.0	638.0	841.0
YOR187W	4442.0	5782.0	5292.0	4269.0	7189.0	6701.0	5697.0	6224.0
YOR188W	1357.0	1611.0	1343.0	1227.0	2406.0	2170.0	1302.0	1116.0
YOR189W	824.0	917.0	865.0	996.0	1665.0	1486.0	827.0	650.0
YOR191W	3208.0	4060.0	4536.0	3756.0	5554.0	4410.0	4104.0	3752.0
YOR193W	304.0	341.0	323.0	346.0	406.0	332.0	278.0	333.0
YOR194C	1510.0	1556.0	2229.0	1602.0	2718.0	2314.0	2121.0	1752.0
YOR195W	2202.0	2667.0	2632.0	2648.0	3332.0	2663.0	2545.0	2505.0
YOR196C	1671.0	2133.0	2612.0	2062.0	1590.0	1490.0	1812.0	1721.0
YOR197W	2580.0	3308.0	3586.0	2549.0	6311.0	6193.0	2888.0	3024.0
YOR198C	6841.0	9270.0	5940.0	5636.0	13524.0	11508.0	8294.0	9487.0
YOR201C	398.0	558.0	552.0	522.0	847.0	807.0	484.0	594.0
YOR202W	570.0	831.0	494.0	524.0	1469.0	1457.0	627.0	683.0
YOR204W	4279.0	5660.0	6696.0	5533.0	8666.0	8001.0	4195.0	6051.0
YOR205C	529.0	655.0	705.0	632.0	751.0	673.0	568.0	547.0
YOR206W	4484.0	5417.0	6931.0	8296.0	8785.0	7804.0	5476.0	5156.0
YOR207C	3135.0	4249.0	6146.0	4846.0	4859.0	3778.0	3887.0	3908.0
YOR208W	220.0	328.0	457.0	442.0	251.0	187.0	405.0	387.0
YOR209C	3693.0	4321.0	4722.0	4742.0	7761.0	6837.0	3953.0	4115.0
YOR210W	1490.0	1895.0	2086.0	2418.0	1439.0	1281.0	1584.0	1669.0
